id,crmid,propensity_account_upgrade,propensity_premium
a53ca082-7a33-11ea-9c95-b88a60e194fb,crmid:7782960546,9,8
a53d15b6-7a33-11ea-9e21-b88a60e194fb,crmid:8842133266,4,8
a53db1f6-7a33-11ea-887c-b88a60e194fb,crmid:5878886927,8,2
a53e7546-7a33-11ea-ae74-b88a60e194fb,crmid:2317999716,2,7
a53f1178-7a33-11ea-87bb-b88a60e194fb,crmid:1650805004,5,7
a53fd4d0-7a33-11ea-aa75-b88a60e194fb,crmid:7788108274,3,7
a54049fe-7a33-11ea-b041-b88a60e194fb,crmid:4786981730,4,2
a5410d4a-7a33-11ea-8ff8-b88a60e194fb,crmid:9274547391,3,5
a541aaee-7a33-11ea-b9fa-b88a60e194fb,crmid:4015466266,5,3
a5422028-7a33-11ea-a188-b88a60e194fb,crmid:7511687438,3,6
a542bc52-7a33-11ea-bdb3-b88a60e194fb,crmid:7877263937,1,4
a543589a-7a33-11ea-888b-b88a60e194fb,crmid:7255573102,4,3
a543f4ee-7a33-11ea-8819-b88a60e194fb,crmid:1646126252,2,3
a5449118-7a33-11ea-acd5-b88a60e194fb,crmid:2111289402,9,3
a5457b64-7a33-11ea-bc7a-b88a60e194fb,crmid:5414419377,2,6
a5463d8a-7a33-11ea-bdd6-b88a60e194fb,crmid:1027028439,6,6
a546dafa-7a33-11ea-af2a-b88a60e194fb,crmid:1765424954,8,1
a5474ff6-7a33-11ea-934c-b88a60e194fb,crmid:9949076475,9,2
a548123e-7a33-11ea-bd36-b88a60e194fb,crmid:7626996071,8,7
a548aeb6-7a33-11ea-b9fc-b88a60e194fb,crmid:9037596694,2,3
a5494bf0-7a33-11ea-9c8f-b88a60e194fb,crmid:4276282624,7,4
a549e82e-7a33-11ea-b451-b88a60e194fb,crmid:3726107568,2,7
a54a8482-7a33-11ea-9d79-b88a60e194fb,crmid:3115575479,5,5
a54b1f82-7a33-11ea-8c7e-b88a60e194fb,crmid:4473107438,1,2
a54be3b6-7a33-11ea-8f6a-b88a60e194fb,crmid:8863743577,2,4
a54c8008-7a33-11ea-aa9c-b88a60e194fb,crmid:3912463388,7,4
a54d1b2e-7a33-11ea-a7f4-b88a60e194fb,crmid:1316299181,5,8
a54db89c-7a33-11ea-bd89-b88a60e194fb,crmid:9120573883,3,4
a54e2dee-7a33-11ea-90d2-b88a60e194fb,crmid:3549990026,4,3
a54ef0f6-7a33-11ea-8e85-b88a60e194fb,crmid:2345092225,9,7
a54f666e-7a33-11ea-999c-b88a60e194fb,crmid:2884627735,7,7
a5500276-7a33-11ea-8542-b88a60e194fb,crmid:1451629821,6,7
a5509ec6-7a33-11ea-89e7-b88a60e194fb,crmid:3978630510,7,8
a5513a0c-7a33-11ea-b7bc-b88a60e194fb,crmid:8662471680,7,7
a551d752-7a33-11ea-ba2d-b88a60e194fb,crmid:1590514290,2,8
a5529a82-7a33-11ea-a253-b88a60e194fb,crmid:6606219625,2,9
a5530fa6-7a33-11ea-9b6d-b88a60e194fb,crmid:8311757210,6,8
a553ac34-7a33-11ea-b27d-b88a60e194fb,crmid:7042809900,8,8
a55448b6-7a33-11ea-8e0c-b88a60e194fb,crmid:5724254202,1,3
a554e380-7a33-11ea-a803-b88a60e194fb,crmid:9340094283,4,8
a55580ae-7a33-11ea-84cc-b88a60e194fb,crmid:5339255409,6,5
a5561cca-7a33-11ea-908c-b88a60e194fb,crmid:8270842646,1,2
a556921c-7a33-11ea-80b8-b88a60e194fb,crmid:7805700813,3,3
a5572e6c-7a33-11ea-8d63-b88a60e194fb,crmid:8077413006,2,2
a557caa4-7a33-11ea-a45b-b88a60e194fb,crmid:2670505700,3,8
a55866e4-7a33-11ea-be01-b88a60e194fb,crmid:8851327089,4,4
a5592a28-7a33-11ea-86a2-b88a60e194fb,crmid:5668603497,8,3
a559c668-7a33-11ea-a68f-b88a60e194fb,crmid:1020936105,3,8
a55a3b7e-7a33-11ea-a7ca-b88a60e194fb,crmid:6629191993,4,8
a55ad6e8-7a33-11ea-9cb9-b88a60e194fb,crmid:6659501895,5,1
a55b7402-7a33-11ea-bd7c-b88a60e194fb,crmid:8502445024,3,7
a55c1068-7a33-11ea-8787-b88a60e194fb,crmid:8291169936,6,6
a55c8594-7a33-11ea-bf9e-b88a60e194fb,crmid:2872996178,1,3
a55d21ba-7a33-11ea-a6e6-b88a60e194fb,crmid:5802707212,2,7
a55dbe14-7a33-11ea-86f1-b88a60e194fb,crmid:6192470362,6,5
a55e3340-7a33-11ea-b131-b88a60e194fb,crmid:8215778211,4,4
a55ed01e-7a33-11ea-b337-b88a60e194fb,crmid:5751406256,2,1
a55f91be-7a33-11ea-8dff-b88a60e194fb,crmid:2681341421,7,6
a5602ef0-7a33-11ea-9efc-b88a60e194fb,crmid:4786052197,3,3
a560ca64-7a33-11ea-b02a-b88a60e194fb,crmid:6481419146,9,4
a5614042-7a33-11ea-8291-b88a60e194fb,crmid:8794709368,5,4
a561dcac-7a33-11ea-9f22-b88a60e194fb,crmid:7229711960,7,8
a56278ee-7a33-11ea-97ac-b88a60e194fb,crmid:3615097499,2,1
a562ee18-7a33-11ea-b3f6-b88a60e194fb,crmid:8005693795,9,4
a563895a-7a33-11ea-9fc7-b88a60e194fb,crmid:6833937020,9,8
a56425a4-7a33-11ea-ad29-b88a60e194fb,crmid:2716048317,6,7
a564c2ee-7a33-11ea-8b16-b88a60e194fb,crmid:4715296477,2,7
a5678218-7a33-11ea-a69b-b88a60e194fb,crmid:2218590707,3,2
a5681e2c-7a33-11ea-8d4a-b88a60e194fb,crmid:4623090860,2,1
a568ba4a-7a33-11ea-b418-b88a60e194fb,crmid:6809290958,7,7
a5697df0-7a33-11ea-a980-b88a60e194fb,crmid:5121792795,7,4
a569f328-7a33-11ea-8f2a-b88a60e194fb,crmid:9033089437,3,9
a56a8f1a-7a33-11ea-b2c9-b88a60e194fb,crmid:3738200221,6,4
a56b527a-7a33-11ea-85e5-b88a60e194fb,crmid:2690931878,1,6
a56beeb8-7a33-11ea-922f-b88a60e194fb,crmid:6486182143,2,8
a56c8af4-7a33-11ea-9a47-b88a60e194fb,crmid:7925613998,9,8
a56d2758-7a33-11ea-b316-b88a60e194fb,crmid:4366861408,2,3
a56dc37a-7a33-11ea-827a-b88a60e194fb,crmid:9446597595,1,2
a56e8750-7a33-11ea-904e-b88a60e194fb,crmid:4682555450,8,7
a56efbfe-7a33-11ea-808f-b88a60e194fb,crmid:7382425575,1,3
a56f9858-7a33-11ea-964b-b88a60e194fb,crmid:9904519683,1,8
a5703466-7a33-11ea-80bf-b88a60e194fb,crmid:4600807360,6,7
a570f6cc-7a33-11ea-83c3-b88a60e194fb,crmid:2572319810,2,4
a5719406-7a33-11ea-a9ea-b88a60e194fb,crmid:3172723734,2,7
a5722f42-7a33-11ea-b891-b88a60e194fb,crmid:7640560558,2,5
a572a476-7a33-11ea-887a-b88a60e194fb,crmid:9444093326,2,5
a57341cc-7a33-11ea-b3e5-b88a60e194fb,crmid:1008499637,1,2
a573dd02-7a33-11ea-9868-b88a60e194fb,crmid:3842213212,4,8
a5745324-7a33-11ea-9e2c-b88a60e194fb,crmid:3035809968,8,7
a5753c70-7a33-11ea-95d3-b88a60e194fb,crmid:3795286268,2,3
a575d8b0-7a33-11ea-8116-b88a60e194fb,crmid:8066994754,7,8
a5764df0-7a33-11ea-a772-b88a60e194fb,crmid:9280459117,5,2
a576ea18-7a33-11ea-b893-b88a60e194fb,crmid:4805287436,2,7
a577ad62-7a33-11ea-9065-b88a60e194fb,crmid:6111342864,5,5
a578229a-7a33-11ea-a4c5-b88a60e194fb,crmid:4432696248,5,8
a578bede-7a33-11ea-a56f-b88a60e194fb,crmid:8374941162,2,8
a57982b0-7a33-11ea-ae59-b88a60e194fb,crmid:4181844980,1,1
a57a1e5e-7a33-11ea-888b-b88a60e194fb,crmid:2400938326,1,1
a57abaa4-7a33-11ea-8684-b88a60e194fb,crmid:3515455132,8,8
a57b56e6-7a33-11ea-9b7f-b88a60e194fb,crmid:7616956304,7,5
a57c1a3e-7a33-11ea-a3a7-b88a60e194fb,crmid:8139421895,4,6
a57cb676-7a33-11ea-a5cb-b88a60e194fb,crmid:8552171600,1,2
a57d79c0-7a33-11ea-9260-b88a60e194fb,crmid:5046684647,4,7
a57deef8-7a33-11ea-ba11-b88a60e194fb,crmid:1756803833,3,7
a57eb2cc-7a33-11ea-8bfa-b88a60e194fb,crmid:9242132356,2,8
a57f4e94-7a33-11ea-a3be-b88a60e194fb,crmid:9313577217,6,7
a57feacc-7a33-11ea-98d5-b88a60e194fb,crmid:3660581725,3,8
a580ae1c-7a33-11ea-bc12-b88a60e194fb,crmid:2175499199,7,8
a5814a5e-7a33-11ea-b17c-b88a60e194fb,crmid:6885709670,7,3
a581e698-7a33-11ea-b341-b88a60e194fb,crmid:8130856713,9,4
a582d106-7a33-11ea-a0d4-b88a60e194fb,crmid:8218945981,2,4
a583943e-7a33-11ea-ae01-b88a60e194fb,crmid:8344789444,2,4
a5847e9c-7a33-11ea-9d81-b88a60e194fb,crmid:9408646976,1,8
a590b482-7a33-11ea-a94e-b88a60e194fb,crmid:8684341898,5,4
a5a9e0ba-7a33-11ea-9b66-b88a60e194fb,crmid:3183362576,6,2
a5aa7cfa-7a33-11ea-a08a-b88a60e194fb,crmid:6365896389,1,7
a5ab19c0-7a33-11ea-b65c-b88a60e194fb,crmid:1186714348,3,3
a5abdc8c-7a33-11ea-a689-b88a60e194fb,crmid:7091911004,2,8
a5ac78c6-7a33-11ea-adaf-b88a60e194fb,crmid:4389885326,2,7
a5ad1506-7a33-11ea-bc41-b88a60e194fb,crmid:4764098736,3,3
a5add858-7a33-11ea-b16d-b88a60e194fb,crmid:8850515031,3,7
a5aec410-7a33-11ea-bd69-b88a60e194fb,crmid:2268859991,1,7
a5af6052-7a33-11ea-b003-b88a60e194fb,crmid:3059442965,7,5
a5affc86-7a33-11ea-b740-b88a60e194fb,crmid:8831986134,5,8
a5b098b8-7a33-11ea-8ca1-b88a60e194fb,crmid:4090128555,2,7
a5b13470-7a33-11ea-b26b-b88a60e194fb,crmid:2013837497,3,2
a5b1d14c-7a33-11ea-821d-b88a60e194fb,crmid:4628768762,1,4
a5b26cb6-7a33-11ea-800a-b88a60e194fb,crmid:1570102650,5,4
a5b309c0-7a33-11ea-8580-b88a60e194fb,crmid:1564206301,4,7
a5b3a55e-7a33-11ea-b8b9-b88a60e194fb,crmid:2236478057,4,3
a5b4424a-7a33-11ea-94d4-b88a60e194fb,crmid:4195800314,4,8
a5b4dd28-7a33-11ea-84de-b88a60e194fb,crmid:1288803343,1,2
a5b63cb8-7a33-11ea-a89f-b88a60e194fb,crmid:6260984200,7,8
a5b70028-7a33-11ea-9fe0-b88a60e194fb,crmid:5626670888,8,4
a5b7c362-7a33-11ea-8a58-b88a60e194fb,crmid:5240528884,5,6
a5b886b0-7a33-11ea-bbe6-b88a60e194fb,crmid:9280876509,4,5
a5b94a1c-7a33-11ea-8028-b88a60e194fb,crmid:3691961852,5,9
a5ba3470-7a33-11ea-98a0-b88a60e194fb,crmid:3879351166,4,8
a5bb4600-7a33-11ea-9ca0-b88a60e194fb,crmid:2457678197,3,2
a5bbe228-7a33-11ea-8b0b-b88a60e194fb,crmid:5204661000,7,7
a5bca55a-7a33-11ea-9cf9-b88a60e194fb,crmid:1651039135,5,3
a5bd41be-7a33-11ea-9388-b88a60e194fb,crmid:2077176878,9,3
a5bdde00-7a33-11ea-a059-b88a60e194fb,crmid:8643343947,6,8
a5bf1658-7a33-11ea-816a-b88a60e194fb,crmid:4491936222,9,7
a5c02974-7a33-11ea-ba37-b88a60e194fb,crmid:1729737900,4,7
a5c13934-7a33-11ea-8ef5-b88a60e194fb,crmid:1110726261,5,4
a5c1fcb4-7a33-11ea-bb68-b88a60e194fb,crmid:2334605086,1,4
a5c298ba-7a33-11ea-a5cd-b88a60e194fb,crmid:7944863918,1,4
a5c35c3e-7a33-11ea-9fc5-b88a60e194fb,crmid:4570489525,9,7
a5c3f880-7a33-11ea-afef-b88a60e194fb,crmid:4251717995,2,7
a5c4bb98-7a33-11ea-b330-b88a60e194fb,crmid:5805473608,2,4
a5c557fa-7a33-11ea-8929-b88a60e194fb,crmid:4951343962,2,9
a5c61b28-7a33-11ea-ac00-b88a60e194fb,crmid:8852557967,4,4
a5c72c9a-7a33-11ea-bab9-b88a60e194fb,crmid:4607983982,9,8
a5c83e00-7a33-11ea-870d-b88a60e194fb,crmid:5113762719,6,6
a5c9014a-7a33-11ea-8277-b88a60e194fb,crmid:5895813589,5,4
a5c9ebc2-7a33-11ea-ab1a-b88a60e194fb,crmid:3277949608,5,7
a5caaefa-7a33-11ea-aaa4-b88a60e194fb,crmid:3581827697,9,6
a5cb724c-7a33-11ea-8a88-b88a60e194fb,crmid:4576456270,9,7
a5cc83ae-7a33-11ea-b7e8-b88a60e194fb,crmid:1407731872,2,7
a5cd4702-7a33-11ea-8bd5-b88a60e194fb,crmid:4923525324,3,7
a5ce0a54-7a33-11ea-8e4d-b88a60e194fb,crmid:2474262651,6,7
a5cea692-7a33-11ea-b692-b88a60e194fb,crmid:6476974204,1,7
a5cf69e2-7a33-11ea-8e79-b88a60e194fb,crmid:1287283305,8,3
a5d05442-7a33-11ea-95d3-b88a60e194fb,crmid:1776037733,9,4
a5d11798-7a33-11ea-9a28-b88a60e194fb,crmid:2720461551,3,3
a5d1dae2-7a33-11ea-a362-b88a60e194fb,crmid:4108723829,5,5
a5d29e54-7a33-11ea-8788-b88a60e194fb,crmid:4738104269,2,7
a5d38898-7a33-11ea-a2d6-b88a60e194fb,crmid:8140449641,1,6
a5d42546-7a33-11ea-a4fe-b88a60e194fb,crmid:2195428634,3,7
a5d4e81e-7a33-11ea-bb6e-b88a60e194fb,crmid:6212534039,4,7
a5d5845e-7a33-11ea-adf1-b88a60e194fb,crmid:3120924927,4,9
a5d62094-7a33-11ea-9764-b88a60e194fb,crmid:5534339282,2,7
a5d6e3ee-7a33-11ea-8f79-b88a60e194fb,crmid:9215757806,6,7
a5d7807a-7a33-11ea-8e2b-b88a60e194fb,crmid:5490985847,2,9
a5d86a88-7a33-11ea-bac1-b88a60e194fb,crmid:4760169972,1,3
a5d92de4-7a33-11ea-b4bd-b88a60e194fb,crmid:5572241338,5,7
a5da1842-7a33-11ea-90b6-b88a60e194fb,crmid:9596556693,1,8
a5db029e-7a33-11ea-b0b8-b88a60e194fb,crmid:7765722409,9,8
a5dbecfa-7a33-11ea-aff7-b88a60e194fb,crmid:7327618802,4,7
a5dcb046-7a33-11ea-aa3d-b88a60e194fb,crmid:1879624297,2,2
a5ddc1ac-7a33-11ea-9824-b88a60e194fb,crmid:6960464432,6,3
a5deac1c-7a33-11ea-ad1a-b88a60e194fb,crmid:6726479314,4,4
a5df96c8-7a33-11ea-96b8-b88a60e194fb,crmid:7675802248,1,8
a5e080ca-7a33-11ea-a4e6-b88a60e194fb,crmid:5387345382,3,1
a5e144ba-7a33-11ea-bc0f-b88a60e194fb,crmid:9770950575,2,1
a5e20770-7a33-11ea-b7c0-b88a60e194fb,crmid:9746982198,3,2
a5e2a3b0-7a33-11ea-b1db-b88a60e194fb,crmid:5400638394,1,2
a5e33fec-7a33-11ea-85ac-b88a60e194fb,crmid:1539611227,7,4
a5e3dc2c-7a33-11ea-b689-b88a60e194fb,crmid:4679750051,9,7
a5e47868-7a33-11ea-904b-b88a60e194fb,crmid:9508667773,3,2
a5e514ac-7a33-11ea-b2f2-b88a60e194fb,crmid:2256176197,4,8
a5e5b0ec-7a33-11ea-8f32-b88a60e194fb,crmid:1194261103,4,2
a5e64d28-7a33-11ea-94c4-b88a60e194fb,crmid:2716049220,1,3
a5e6e96c-7a33-11ea-9ed3-b88a60e194fb,crmid:6871287598,5,2
a5e785a4-7a33-11ea-ba1a-b88a60e194fb,crmid:7013134174,9,9
a5ea950c-7a33-11ea-8170-b88a60e194fb,crmid:4259158432,4,4
a5eb30fe-7a33-11ea-9526-b88a60e194fb,crmid:4557508415,6,8
a5ebcd10-7a33-11ea-b767-b88a60e194fb,crmid:9006785819,2,6
a5ec90e2-7a33-11ea-a8fa-b88a60e194fb,crmid:6273098351,4,4
a5ed52a4-7a33-11ea-8d66-b88a60e194fb,crmid:1116789536,4,8
a5edc89a-7a33-11ea-bd9f-b88a60e194fb,crmid:3935341401,6,6
a5ee6376-7a33-11ea-a3f4-b88a60e194fb,crmid:2648540268,2,7
a5ef27cc-7a33-11ea-9088-b88a60e194fb,crmid:5717885662,7,1
a5efc43a-7a33-11ea-8297-b88a60e194fb,crmid:4988629853,4,3
a5f0393a-7a33-11ea-9b44-b88a60e194fb,crmid:5374459549,4,5
a5f0fca8-7a33-11ea-bf4d-b88a60e194fb,crmid:6663826169,7,2
a5f1bfee-7a33-11ea-9ae1-b88a60e194fb,crmid:9359588286,2,7
a5f282fa-7a33-11ea-be64-b88a60e194fb,crmid:4162325747,6,6
a5f31f98-7a33-11ea-97d4-b88a60e194fb,crmid:4780057198,4,2
a5f3bbc6-7a33-11ea-a66d-b88a60e194fb,crmid:3520369158,5,2
a5f457e8-7a33-11ea-8695-b88a60e194fb,crmid:9556178717,4,9
a5f4f400-7a33-11ea-bf52-b88a60e194fb,crmid:3334936118,9,7
a5f58f54-7a33-11ea-b86a-b88a60e194fb,crmid:9579617785,3,8
a5f62cbe-7a33-11ea-965e-b88a60e194fb,crmid:1090646185,6,7
a5f6c7f4-7a33-11ea-b5dd-b88a60e194fb,crmid:5179849388,9,2
a5f76562-7a33-11ea-b2fc-b88a60e194fb,crmid:3443651867,1,8
a5f801a2-7a33-11ea-a28b-b88a60e194fb,crmid:3910011571,5,8
a5f8c4ae-7a33-11ea-bf24-b88a60e194fb,crmid:8550824327,5,3
a5f960f6-7a33-11ea-a49d-b88a60e194fb,crmid:9788594635,1,3
a5f9fd6e-7a33-11ea-baf7-b88a60e194fb,crmid:7425283622,2,1
a5fa9894-7a33-11ea-a2cf-b88a60e194fb,crmid:4841001328,2,5
a5fb34c6-7a33-11ea-ade0-b88a60e194fb,crmid:9260020247,2,5
a5fbd1f4-7a33-11ea-b727-b88a60e194fb,crmid:3420114961,6,7
a5fc9566-7a33-11ea-88a4-b88a60e194fb,crmid:8076959506,4,3
a5fd30a4-7a33-11ea-b500-b88a60e194fb,crmid:8521921409,6,7
a5fdcdca-7a33-11ea-8643-b88a60e194fb,crmid:9226196171,1,7
a5fe6918-7a33-11ea-99a3-b88a60e194fb,crmid:4717595426,1,2
a5ff0552-7a33-11ea-ba95-b88a60e194fb,crmid:9761357795,3,7
a600183a-7a33-11ea-bf07-b88a60e194fb,crmid:3476520483,5,5
a6008d62-7a33-11ea-96cb-b88a60e194fb,crmid:6389553240,2,2
a6014f46-7a33-11ea-8d74-b88a60e194fb,crmid:9744418379,2,8
a601eb6e-7a33-11ea-b3b3-b88a60e194fb,crmid:7827070362,8,3
a602881e-7a33-11ea-a378-b88a60e194fb,crmid:9466561978,5,7
a6032524-7a33-11ea-a7d2-b88a60e194fb,crmid:4943044353,1,8
a603c0b0-7a33-11ea-9e77-b88a60e194fb,crmid:5661062255,4,4
a6048458-7a33-11ea-80b7-b88a60e194fb,crmid:7534560702,5,8
a6051fd8-7a33-11ea-8f9f-b88a60e194fb,crmid:2368911987,7,9
a605bc0a-7a33-11ea-8c14-b88a60e194fb,crmid:1373948632,8,6
a6067f5c-7a33-11ea-94e8-b88a60e194fb,crmid:2724312006,2,2
a6071b94-7a33-11ea-b63f-b88a60e194fb,crmid:4522107504,8,7
a607df7e-7a33-11ea-b4e2-b88a60e194fb,crmid:6648470179,4,7
a6096592-7a33-11ea-ae4a-b88a60e194fb,crmid:5136478199,7,2
a60a01cc-7a33-11ea-b41a-b88a60e194fb,crmid:1626556058,2,6
a60a9e90-7a33-11ea-9c49-b88a60e194fb,crmid:7652106801,2,8
a60b3af6-7a33-11ea-86be-b88a60e194fb,crmid:7336465833,3,7
a60bfda2-7a33-11ea-abdf-b88a60e194fb,crmid:7386016376,2,7
a60c72c2-7a33-11ea-8822-b88a60e194fb,crmid:3762426522,6,7
a60d0f00-7a33-11ea-86d5-b88a60e194fb,crmid:4777061653,4,7
a60dd252-7a33-11ea-b17a-b88a60e194fb,crmid:6120283540,9,3
a60e95b0-7a33-11ea-8be5-b88a60e194fb,crmid:6057488560,1,1
a60f31e8-7a33-11ea-a362-b88a60e194fb,crmid:2834626661,9,8
a60fce24-7a33-11ea-9fa5-b88a60e194fb,crmid:7882380160,1,9
a6106a5c-7a33-11ea-beec-b88a60e194fb,crmid:5489924780,1,2
a6112e34-7a33-11ea-b20f-b88a60e194fb,crmid:4454978537,2,8
a611ca4a-7a33-11ea-a7aa-b88a60e194fb,crmid:6058906042,4,7
a6126636-7a33-11ea-8268-b88a60e194fb,crmid:9040294979,4,4
a613027e-7a33-11ea-be3f-b88a60e194fb,crmid:1546806785,4,1
a61377a2-7a33-11ea-9f00-b88a60e194fb,crmid:2975652753,2,7
a61413d8-7a33-11ea-b73c-b88a60e194fb,crmid:6511681385,5,1
a614b01c-7a33-11ea-9861-b88a60e194fb,crmid:6947187538,2,4
a6159b0c-7a33-11ea-9e11-b88a60e194fb,crmid:5834246936,1,4
a61636b0-7a33-11ea-be18-b88a60e194fb,crmid:2439387300,2,2
a616fa12-7a33-11ea-9335-b88a60e194fb,crmid:3214118190,3,6
a617964c-7a33-11ea-a26f-b88a60e194fb,crmid:9633542441,1,3
a61859a4-7a33-11ea-92ff-b88a60e194fb,crmid:8039669535,8,6
a618cecc-7a33-11ea-8842-b88a60e194fb,crmid:4034597511,7,3
a6196b02-7a33-11ea-8261-b88a60e194fb,crmid:6445658617,2,7
a61a07f6-7a33-11ea-b516-b88a60e194fb,crmid:2323206410,2,8
a61aa392-7a33-11ea-aa24-b88a60e194fb,crmid:8080281029,1,4
a61b3fc0-7a33-11ea-9792-b88a60e194fb,crmid:3307545041,9,7
a61bdc0c-7a33-11ea-9b56-b88a60e194fb,crmid:9081049470,2,7
a61d3bae-7a33-11ea-ad43-b88a60e194fb,crmid:1407959826,9,8
a61e4cd2-7a33-11ea-b1ee-b88a60e194fb,crmid:7340859528,3,9
a61f37fe-7a33-11ea-b094-b88a60e194fb,crmid:7222398875,4,4
a61ffaba-7a33-11ea-9176-b88a60e194fb,crmid:2382923513,7,8
a620e50c-7a33-11ea-9fb3-b88a60e194fb,crmid:2296233135,2,8
a6218140-7a33-11ea-9505-b88a60e194fb,crmid:5690777070,5,3
a6221d7e-7a33-11ea-8932-b88a60e194fb,crmid:7997735160,9,2
a622ba46-7a33-11ea-9191-b88a60e194fb,crmid:1812709216,6,3
a6237cf4-7a33-11ea-a783-b88a60e194fb,crmid:8844949943,5,4
a6241948-7a33-11ea-a9f3-b88a60e194fb,crmid:4758370056,1,7
a62503b6-7a33-11ea-bf2c-b88a60e194fb,crmid:7567237904,1,2
a6259fe8-7a33-11ea-8add-b88a60e194fb,crmid:5098672135,1,3
a6266376-7a33-11ea-b524-b88a60e194fb,crmid:7881177778,4,8
a626ff76-7a33-11ea-8124-b88a60e194fb,crmid:3774353231,6,6
a6279bc6-7a33-11ea-9e30-b88a60e194fb,crmid:7438643619,2,8
a6285ef6-7a33-11ea-b73b-b88a60e194fb,crmid:5187561662,3,6
a628fb46-7a33-11ea-a44d-b88a60e194fb,crmid:4487575072,4,3
a6299790-7a33-11ea-86a4-b88a60e194fb,crmid:2151332695,4,7
a62a5b3e-7a33-11ea-8754-b88a60e194fb,crmid:6949370950,7,6
a62af712-7a33-11ea-842a-b88a60e194fb,crmid:9935873051,1,4
a62b9482-7a33-11ea-b4bd-b88a60e194fb,crmid:4675203384,4,5
a62c56b0-7a33-11ea-bc1a-b88a60e194fb,crmid:2838180082,2,1
a62cf426-7a33-11ea-ad25-b88a60e194fb,crmid:3272533280,7,3
a62db7ac-7a33-11ea-8318-b88a60e194fb,crmid:4117183505,2,9
a62e5402-7a33-11ea-987a-b88a60e194fb,crmid:9899666485,1,1
a62eeffa-7a33-11ea-8bbc-b88a60e194fb,crmid:5533316196,6,7
a62f8b7e-7a33-11ea-91e2-b88a60e194fb,crmid:7491245455,4,7
a6302786-7a33-11ea-8c0f-b88a60e194fb,crmid:1385066981,2,8
a630c418-7a33-11ea-ba53-b88a60e194fb,crmid:6398180882,3,7
a63160f6-7a33-11ea-a0a9-b88a60e194fb,crmid:6550750280,2,3
a631fd36-7a33-11ea-8bf1-b88a60e194fb,crmid:2702107546,1,8
a632980a-7a33-11ea-8f92-b88a60e194fb,crmid:7996714972,6,2
a6335cba-7a33-11ea-b8db-b88a60e194fb,crmid:3576230978,1,1
a6341fba-7a33-11ea-a5d1-b88a60e194fb,crmid:3263042519,4,3
a634bc62-7a33-11ea-9a3c-b88a60e194fb,crmid:5261021027,3,2
a6355748-7a33-11ea-baba-b88a60e194fb,crmid:3142481347,2,3
a635cdc8-7a33-11ea-b72f-b88a60e194fb,crmid:4900462128,4,6
a6369066-7a33-11ea-8798-b88a60e194fb,crmid:4086751076,3,8
a6375406-7a33-11ea-8927-b88a60e194fb,crmid:8111662618,2,7
a637f052-7a33-11ea-b9bc-b88a60e194fb,crmid:3577395640,1,2
a6388c88-7a33-11ea-af5a-b88a60e194fb,crmid:3124930678,4,4
a63928da-7a33-11ea-9c7e-b88a60e194fb,crmid:4535354157,3,7
a639c476-7a33-11ea-8af6-b88a60e194fb,crmid:2821535082,2,1
a63a878a-7a33-11ea-808d-b88a60e194fb,crmid:9663342740,4,8
a63b249a-7a33-11ea-ad52-b88a60e194fb,crmid:3482108910,1,9
a63bbfb0-7a33-11ea-8075-b88a60e194fb,crmid:7249975059,5,7
a63c5d28-7a33-11ea-a99f-b88a60e194fb,crmid:1513028880,9,7
a63dbb94-7a33-11ea-b6f7-b88a60e194fb,crmid:7578510365,9,9
a63e57cc-7a33-11ea-86d5-b88a60e194fb,crmid:9700939074,2,2
a63ef410-7a33-11ea-9d1f-b88a60e194fb,crmid:5800930674,6,7
a63fb7c8-7a33-11ea-aad1-b88a60e194fb,crmid:6845174178,4,8
a6405394-7a33-11ea-b499-b88a60e194fb,crmid:4631229194,3,5
a64116fe-7a33-11ea-b6e6-b88a60e194fb,crmid:7502382026,1,1
a644241e-7a33-11ea-a599-b88a60e194fb,crmid:6257262164,3,3
a644c07a-7a33-11ea-a325-b88a60e194fb,crmid:8702841720,2,8
a6455cb4-7a33-11ea-ba1b-b88a60e194fb,crmid:4342327033,2,8
a6461ff6-7a33-11ea-be52-b88a60e194fb,crmid:5626958795,2,8
a646e45e-7a33-11ea-b5c0-b88a60e194fb,crmid:7847333547,1,3
a6478130-7a33-11ea-9ffc-b88a60e194fb,crmid:2805854238,6,2
a648441a-7a33-11ea-a3fb-b88a60e194fb,crmid:1262802746,2,2
a648e040-7a33-11ea-8089-b88a60e194fb,crmid:3835186100,2,2
a6497c9c-7a33-11ea-ac1c-b88a60e194fb,crmid:5929985621,2,3
a64a18e2-7a33-11ea-8c85-b88a60e194fb,crmid:5210229094,1,4
a64ab3d2-7a33-11ea-91a1-b88a60e194fb,crmid:6245177673,3,7
a64b9f6e-7a33-11ea-8b92-b88a60e194fb,crmid:5133529330,4,7
a64c3cf6-7a33-11ea-a645-b88a60e194fb,crmid:4866194810,4,6
a64cd7f6-7a33-11ea-8e83-b88a60e194fb,crmid:2743036573,2,2
a64d9afa-7a33-11ea-9d15-b88a60e194fb,crmid:5508477749,1,6
a64e38a8-7a33-11ea-87d5-b88a60e194fb,crmid:2420792878,7,2
a64ed3dc-7a33-11ea-b269-b88a60e194fb,crmid:9584253895,6,8
a64f6f90-7a33-11ea-8225-b88a60e194fb,crmid:2986863374,4,3
a64fe566-7a33-11ea-9bb7-b88a60e194fb,crmid:2795658669,2,3
